merchant_id,merchant_name,category,risk_tier,region
1962,merchant_1962,online,low,APAC
1963,merchant_1963,online,low,US-West
1964,merchant_1964,restaurant,low,EU-East
1965,merchant_1965,online,high,US-East
1966,merchant_1966,crypto,medium,US-West
1967,merchant_1967,crypto,high,US-East
1968,merchant_1968,grocery,low,US-Central
1969,merchant_1969,restaurant,high,US-East
1970,merchant_1970,utilities,low,US-Central
1971,merchant_1971,grocery,medium,EU-West
1972,merchant_1972,restaurant,low,US-Central
1973,merchant_1973,gaming,medium,EU-West
1974,merchant_1974,gaming,medium,APAC
1975,merchant_1975,travel,low,US-West
1976,merchant_1976,restaurant,low,US-West
1977,merchant_1977,retail,medium,US-Central
1978,merchant_1978,online,low,EU-East
1979,merchant_1979,online,low,APAC
1980,merchant_1980,restaurant,low,US-East
1981,merchant_1981,crypto,medium,APAC
1982,merchant_1982,crypto,high,EU-East
1983,merchant_1983,restaurant,high,EU-East
1984,merchant_1984,grocery,high,APAC
1985,merchant_1985,crypto,medium,EU-East
1986,merchant_1986,utilities,medium,US-West
1987,merchant_1987,retail,low,US-Central
1988,merchant_1988,online,low,US-West
1989,merchant_1989,travel,medium,EU-East
1990,merchant_1990,retail,low,APAC
1991,merchant_1991,utilities,low,US-West
1992,merchant_1992,utilities,low,EU-West
1993,merchant_1993,retail,medium,US-West
1994,merchant_1994,online,low,APAC
1995,merchant_1995,online,low,EU-West
1996,merchant_1996,travel,medium,US-West
1997,merchant_1997,gaming,high,APAC
1998,merchant_1998,online,low,US-East
1999,merchant_1999,crypto,high,APAC
2000,merchant_2000,crypto,high,US-Central
2001,merchant_2001,online,medium,EU-West
2002,merchant_2002,gaming,high,US-East
2003,merchant_2003,travel,low,APAC
2004,merchant_2004,online,medium,US-West
2005,merchant_2005,restaurant,low,APAC
2006,merchant_2006,retail,low,US-Central
2007,merchant_2007,crypto,low,US-Central
2008,merchant_2008,grocery,low,EU-East
2009,merchant_2009,grocery,low,US-West
2010,merchant_2010,travel,low,EU-East
2011,merchant_2011,restaurant,medium,US-West
2012,merchant_2012,gaming,high,EU-West
2013,merchant_2013,grocery,medium,US-Central
2014,merchant_2014,crypto,medium,US-Central
2015,merchant_2015,online,high,US-East
2016,merchant_2016,gaming,high,APAC
2017,merchant_2017,grocery,low,EU-West
2018,merchant_2018,grocery,low,EU-West
2019,merchant_2019,crypto,medium,EU-West
2020,merchant_2020,utilities,low,US-West
2021,merchant_2021,grocery,medium,US-West
2022,merchant_2022,travel,medium,US-West
2023,merchant_2023,utilities,medium,US-West
2024,merchant_2024,crypto,low,APAC
2025,merchant_2025,grocery,low,APAC
2026,merchant_2026,gaming,high,APAC
2027,merchant_2027,utilities,low,EU-West
2028,merchant_2028,online,low,US-West
2029,merchant_2029,gaming,medium,EU-East
2030,merchant_2030,retail,low,EU-East
2031,merchant_2031,travel,low,EU-West
2032,merchant_2032,gaming,medium,APAC
2033,merchant_2033,gaming,low,US-West
2034,merchant_2034,restaurant,medium,US-East
2035,merchant_2035,grocery,low,US-East
2036,merchant_2036,crypto,low,APAC
2037,merchant_2037,crypto,high,US-Central
2038,merchant_2038,restaurant,medium,APAC
2039,merchant_2039,retail,low,US-Central
2040,merchant_2040,travel,medium,EU-West
2041,merchant_2041,travel,low,APAC
2042,merchant_2042,gaming,medium,EU-West
2043,merchant_2043,travel,low,US-West
2044,merchant_2044,restaurant,low,US-West
2045,merchant_2045,gaming,high,US-West
2046,merchant_2046,crypto,high,US-Central
2047,merchant_2047,crypto,low,US-West
2048,merchant_2048,gaming,medium,EU-West
2049,merchant_2049,grocery,low,US-East
2050,merchant_2050,crypto,medium,US-Central
2051,merchant_2051,online,low,US-East
2052,merchant_2052,gaming,medium,EU-East
2053,merchant_2053,grocery,medium,US-Central
2054,merchant_2054,travel,low,APAC
2055,merchant_2055,crypto,high,US-East
2056,merchant_2056,crypto,medium,EU-East
2057,merchant_2057,utilities,high,EU-East
2058,merchant_2058,travel,medium,EU-West
2059,merchant_2059,utilities,low,US-Central
2060,merchant_2060,retail,low,APAC
2061,merchant_2061,utilities,low,US-East
2062,merchant_2062,utilities,low,US-East
2063,merchant_2063,utilities,low,US-Central
2064,merchant_2064,grocery,low,US-West
2065,merchant_2065,utilities,medium,US-Central
2066,merchant_2066,retail,low,US-East
2067,merchant_2067,restaurant,medium,APAC
2068,merchant_2068,restaurant,medium,EU-West
2069,merchant_2069,utilities,low,APAC
2070,merchant_2070,grocery,medium,EU-West
2071,merchant_2071,crypto,high,US-Central
2072,merchant_2072,utilities,medium,US-West
2073,merchant_2073,utilities,low,EU-West
2074,merchant_2074,travel,low,APAC
2075,merchant_2075,grocery,low,APAC
2076,merchant_2076,crypto,high,US-Central
2077,merchant_2077,online,medium,US-West
2078,merchant_2078,grocery,low,APAC
2079,merchant_2079,retail,low,US-East
2080,merchant_2080,utilities,medium,US-East
2081,merchant_2081,gaming,medium,US-Central
2082,merchant_2082,online,medium,APAC
2083,merchant_2083,utilities,low,US-Central
2084,merchant_2084,utilities,low,APAC
2085,merchant_2085,utilities,low,US-West
2086,merchant_2086,grocery,low,US-East
2087,merchant_2087,travel,low,US-East
2088,merchant_2088,online,high,EU-West
2089,merchant_2089,gaming,medium,APAC
2090,merchant_2090,restaurant,low,EU-West
2091,merchant_2091,gaming,low,US-Central
2092,merchant_2092,utilities,low,US-East
2093,merchant_2093,gaming,high,APAC
2094,merchant_2094,restaurant,low,US-West
2095,merchant_2095,crypto,high,APAC
2096,merchant_2096,grocery,low,US-West
2097,merchant_2097,restaurant,low,US-Central
2098,merchant_2098,travel,low,US-West
2099,merchant_2099,retail,medium,EU-West
2100,merchant_2100,gaming,medium,US-East
2101,merchant_2101,travel,low,EU-West
2102,merchant_2102,retail,low,US-Central
2103,merchant_2103,travel,high,US-West
2104,merchant_2104,travel,low,APAC
2105,merchant_2105,online,medium,APAC
2106,merchant_2106,online,medium,US-East
2107,merchant_2107,crypto,high,US-East
2108,merchant_2108,travel,high,APAC
2109,merchant_2109,crypto,high,EU-East
2110,merchant_2110,retail,low,EU-West
2111,merchant_2111,restaurant,medium,APAC
2112,merchant_2112,grocery,low,US-East
2113,merchant_2113,utilities,low,US-West
2114,merchant_2114,restaurant,medium,US-East
2115,merchant_2115,utilities,high,US-East
2116,merchant_2116,grocery,medium,US-Central
2117,merchant_2117,utilities,medium,EU-West
2118,merchant_2118,online,high,EU-West
2119,merchant_2119,travel,high,US-West
2120,merchant_2120,restaurant,high,APAC
2121,merchant_2121,online,medium,US-Central
2122,merchant_2122,crypto,high,US-East
2123,merchant_2123,online,medium,APAC
2124,merchant_2124,retail,low,US-West
2125,merchant_2125,travel,low,US-Central
2126,merchant_2126,restaurant,medium,EU-East
2127,merchant_2127,online,medium,US-East
2128,merchant_2128,gaming,medium,EU-East
2129,merchant_2129,restaurant,high,US-East
2130,merchant_2130,online,low,US-Central
2131,merchant_2131,grocery,low,US-Central
2132,merchant_2132,online,low,US-Central
2133,merchant_2133,restaurant,low,US-Central
2134,merchant_2134,utilities,medium,US-West
2135,merchant_2135,online,low,EU-East
2136,merchant_2136,gaming,medium,US-East
2137,merchant_2137,travel,high,APAC
2138,merchant_2138,crypto,high,US-West
2139,merchant_2139,retail,low,US-Central
2140,merchant_2140,grocery,low,US-West
2141,merchant_2141,grocery,low,EU-West
2142,merchant_2142,online,low,APAC
2143,merchant_2143,travel,low,US-Central
2144,merchant_2144,online,low,EU-West
2145,merchant_2145,crypto,low,US-Central
2146,merchant_2146,online,medium,US-West
2147,merchant_2147,travel,low,EU-West
2148,merchant_2148,utilities,low,EU-West
2149,merchant_2149,crypto,medium,US-East
2150,merchant_2150,online,low,APAC
2151,merchant_2151,online,high,US-East
2152,merchant_2152,grocery,low,US-Central
2153,merchant_2153,retail,medium,US-Central
2154,merchant_2154,travel,medium,US-West
2155,merchant_2155,online,low,EU-East
2156,merchant_2156,travel,low,EU-West
2157,merchant_2157,retail,low,EU-West
2158,merchant_2158,restaurant,high,US-East
2159,merchant_2159,retail,medium,US-Central
2160,merchant_2160,travel,low,US-East
2161,merchant_2161,retail,medium,EU-West
2162,merchant_2162,grocery,low,EU-West
2163,merchant_2163,gaming,high,APAC
2164,merchant_2164,retail,low,US-Central
2165,merchant_2165,online,medium,APAC
2166,merchant_2166,grocery,low,US-Central
2167,merchant_2167,retail,low,US-East
2168,merchant_2168,restaurant,high,US-East
2169,merchant_2169,online,low,US-East
2170,merchant_2170,gaming,high,US-East
2171,merchant_2171,crypto,high,EU-West
2172,merchant_2172,grocery,medium,US-East
2173,merchant_2173,grocery,low,APAC
2174,merchant_2174,gaming,high,APAC
2175,merchant_2175,restaurant,low,EU-West
2176,merchant_2176,grocery,low,EU-West
2177,merchant_2177,restaurant,medium,US-East
2178,merchant_2178,grocery,medium,US-Central
2179,merchant_2179,crypto,medium,US-West
2180,merchant_2180,crypto,high,US-Central
2181,merchant_2181,gaming,low,US-East
2182,merchant_2182,retail,low,EU-East
2183,merchant_2183,travel,low,US-West
2184,merchant_2184,travel,high,US-West
2185,merchant_2185,gaming,medium,APAC
2186,merchant_2186,online,low,EU-West
2187,merchant_2187,utilities,low,APAC
2188,merchant_2188,gaming,high,US-East
2189,merchant_2189,travel,low,EU-East
2190,merchant_2190,online,low,US-West
2191,merchant_2191,gaming,medium,US-Central
2192,merchant_2192,utilities,low,US-East
2193,merchant_2193,crypto,medium,EU-West
2194,merchant_2194,gaming,high,APAC
2195,merchant_2195,restaurant,low,APAC
2196,merchant_2196,gaming,medium,US-West
2197,merchant_2197,restaurant,low,EU-East
2198,merchant_2198,grocery,low,APAC
2199,merchant_2199,retail,medium,US-East
2200,merchant_2200,restaurant,low,US-East
2201,merchant_2201,grocery,low,US-Central
2202,merchant_2202,crypto,medium,US-Central
2203,merchant_2203,grocery,low,US-Central
2204,merchant_2204,grocery,low,EU-East
2205,merchant_2205,utilities,low,EU-East
2206,merchant_2206,gaming,high,US-West
2207,merchant_2207,crypto,high,APAC
2208,merchant_2208,restaurant,low,EU-West
2209,merchant_2209,restaurant,low,APAC
2210,merchant_2210,retail,low,US-West
2211,merchant_2211,crypto,high,US-Central
2212,merchant_2212,retail,low,EU-East
2213,merchant_2213,retail,low,US-Central
2214,merchant_2214,online,low,US-West
2215,merchant_2215,grocery,low,US-West
2216,merchant_2216,utilities,high,EU-West
2217,merchant_2217,travel,low,US-Central
2218,merchant_2218,travel,low,US-East
2219,merchant_2219,retail,medium,US-East
2220,merchant_2220,crypto,high,US-West
2221,merchant_2221,crypto,medium,APAC
2222,merchant_2222,retail,low,EU-East
2223,merchant_2223,gaming,high,EU-East
2224,merchant_2224,travel,low,EU-East
2225,merchant_2225,utilities,low,APAC
2226,merchant_2226,restaurant,low,US-East
2227,merchant_2227,utilities,low,EU-West
2228,merchant_2228,gaming,high,US-West
2229,merchant_2229,restaurant,medium,US-East
2230,merchant_2230,grocery,medium,APAC
2231,merchant_2231,restaurant,low,US-West
2232,merchant_2232,travel,high,EU-West
2233,merchant_2233,restaurant,low,US-Central
2234,merchant_2234,crypto,low,EU-East
2235,merchant_2235,travel,low,US-East
2236,merchant_2236,retail,medium,EU-West
2237,merchant_2237,grocery,low,US-West
2238,merchant_2238,retail,low,US-East
2239,merchant_2239,crypto,high,APAC
2240,merchant_2240,gaming,high,US-Central
2241,merchant_2241,online,medium,US-West
2242,merchant_2242,restaurant,low,APAC
2243,merchant_2243,grocery,medium,EU-West
2244,merchant_2244,restaurant,low,US-West
2245,merchant_2245,restaurant,medium,US-East
2246,merchant_2246,travel,low,US-East
2247,merchant_2247,utilities,low,EU-West
2248,merchant_2248,online,low,EU-East
2249,merchant_2249,crypto,high,EU-West
2250,merchant_2250,utilities,high,US-West
2251,merchant_2251,restaurant,medium,APAC
2252,merchant_2252,retail,low,EU-West
2253,merchant_2253,restaurant,medium,US-West
2254,merchant_2254,travel,medium,EU-West
2255,merchant_2255,grocery,high,EU-East
2256,merchant_2256,grocery,medium,US-Central
2257,merchant_2257,online,high,US-Central
2258,merchant_2258,restaurant,high,APAC
2259,merchant_2259,crypto,medium,US-Central
2260,merchant_2260,grocery,low,US-Central
2261,merchant_2261,crypto,high,EU-West
2262,merchant_2262,travel,low,APAC
2263,merchant_2263,restaurant,low,EU-East
2264,merchant_2264,online,low,US-Central
2265,merchant_2265,travel,low,US-Central
2266,merchant_2266,travel,low,EU-West
2267,merchant_2267,travel,medium,EU-West
2268,merchant_2268,crypto,high,US-Central
2269,merchant_2269,travel,medium,US-East
2270,merchant_2270,gaming,high,APAC
2271,merchant_2271,crypto,medium,APAC
2272,merchant_2272,restaurant,low,US-West
2273,merchant_2273,travel,low,US-Central
2274,merchant_2274,online,low,EU-East
2275,merchant_2275,travel,low,US-West
2276,merchant_2276,retail,low,US-East
2277,merchant_2277,online,medium,EU-West
2278,merchant_2278,online,low,EU-East
2279,merchant_2279,gaming,high,EU-West
2280,merchant_2280,utilities,low,US-East
2281,merchant_2281,grocery,low,US-Central
2282,merchant_2282,utilities,low,EU-East
2283,merchant_2283,online,low,US-West
2284,merchant_2284,restaurant,medium,US-West
2285,merchant_2285,online,low,EU-West
2286,merchant_2286,utilities,low,US-West
2287,merchant_2287,restaurant,low,US-West
2288,merchant_2288,travel,medium,EU-East
2289,merchant_2289,crypto,medium,EU-West
2290,merchant_2290,crypto,medium,US-Central
2291,merchant_2291,restaurant,low,EU-West
2292,merchant_2292,crypto,high,APAC
2293,merchant_2293,online,medium,US-East
2294,merchant_2294,utilities,low,US-West
2295,merchant_2295,online,low,US-East
2296,merchant_2296,online,medium,US-West
2297,merchant_2297,retail,medium,EU-East
2298,merchant_2298,crypto,low,APAC
2299,merchant_2299,online,low,EU-West
2300,merchant_2300,grocery,low,EU-East
2301,merchant_2301,retail,low,US-West
2302,merchant_2302,retail,low,US-West
2303,merchant_2303,gaming,high,US-West
2304,merchant_2304,travel,high,US-Central
2305,merchant_2305,grocery,medium,APAC
2306,merchant_2306,restaurant,low,US-East
2307,merchant_2307,online,low,US-West
2308,merchant_2308,utilities,low,EU-East
2309,merchant_2309,grocery,high,APAC
2310,merchant_2310,utilities,low,US-East
2311,merchant_2311,restaurant,low,US-West
2312,merchant_2312,restaurant,low,EU-East
2313,merchant_2313,retail,medium,US-Central
2314,merchant_2314,utilities,high,US-Central
2315,merchant_2315,travel,low,EU-East
2316,merchant_2316,online,low,APAC
2317,merchant_2317,grocery,medium,EU-East
2318,merchant_2318,utilities,low,EU-West
2319,merchant_2319,gaming,medium,US-East
2320,merchant_2320,crypto,medium,US-East
2321,merchant_2321,retail,medium,US-Central
2322,merchant_2322,restaurant,medium,US-Central
2323,merchant_2323,restaurant,low,EU-East
2324,merchant_2324,crypto,high,EU-East
2325,merchant_2325,restaurant,low,US-Central
2326,merchant_2326,gaming,high,US-Central
2327,merchant_2327,gaming,medium,US-Central
2328,merchant_2328,utilities,low,EU-East
2329,merchant_2329,restaurant,low,EU-East
2330,merchant_2330,gaming,high,US-West
2331,merchant_2331,retail,low,EU-East
2332,merchant_2332,crypto,high,US-Central
2333,merchant_2333,utilities,medium,US-West
2334,merchant_2334,restaurant,medium,US-Central
2335,merchant_2335,retail,medium,EU-West
2336,merchant_2336,gaming,medium,US-Central
2337,merchant_2337,restaurant,low,APAC
2338,merchant_2338,crypto,high,US-West
2339,merchant_2339,retail,medium,APAC
2340,merchant_2340,grocery,low,EU-West
2341,merchant_2341,utilities,high,APAC
2342,merchant_2342,travel,low,US-West
2343,merchant_2343,crypto,high,US-West
2344,merchant_2344,online,medium,US-Central
2345,merchant_2345,grocery,low,EU-West
2346,merchant_2346,crypto,high,US-East
2347,merchant_2347,grocery,high,US-West
2348,merchant_2348,utilities,medium,US-West
2349,merchant_2349,restaurant,low,EU-East
2350,merchant_2350,grocery,low,EU-East
2351,merchant_2351,crypto,medium,US-East
2352,merchant_2352,restaurant,low,US-West
2353,merchant_2353,crypto,high,US-West
2354,merchant_2354,restaurant,medium,EU-East
2355,merchant_2355,online,high,EU-West
2356,merchant_2356,restaurant,low,US-Central
2357,merchant_2357,retail,low,US-Central
2358,merchant_2358,utilities,low,US-West
2359,merchant_2359,restaurant,high,APAC
2360,merchant_2360,crypto,high,US-West
2361,merchant_2361,retail,low,US-Central
2362,merchant_2362,online,low,US-East
2363,merchant_2363,gaming,low,APAC
2364,merchant_2364,crypto,high,EU-East
2365,merchant_2365,utilities,medium,US-East
2366,merchant_2366,travel,low,APAC
2367,merchant_2367,online,low,EU-West
2368,merchant_2368,restaurant,medium,EU-East
2369,merchant_2369,utilities,low,EU-East
2370,merchant_2370,gaming,high,APAC
2371,merchant_2371,crypto,medium,US-East
2372,merchant_2372,online,low,US-East
2373,merchant_2373,gaming,high,US-East
2374,merchant_2374,retail,high,EU-West
2375,merchant_2375,gaming,medium,EU-East
2376,merchant_2376,online,low,APAC
2377,merchant_2377,gaming,high,EU-East
2378,merchant_2378,utilities,low,EU-East
2379,merchant_2379,crypto,medium,US-East
2380,merchant_2380,retail,low,US-Central
2381,merchant_2381,utilities,low,US-Central
2382,merchant_2382,utilities,high,US-East
2383,merchant_2383,travel,low,US-East
2384,merchant_2384,crypto,medium,US-Central
2385,merchant_2385,utilities,medium,EU-East
2386,merchant_2386,travel,medium,US-Central
2387,merchant_2387,grocery,low,EU-West
2388,merchant_2388,utilities,medium,US-Central
2389,merchant_2389,gaming,high,US-Central
2390,merchant_2390,gaming,high,US-West
2391,merchant_2391,retail,medium,US-East
2392,merchant_2392,crypto,medium,US-East
2393,merchant_2393,utilities,low,US-Central
2394,merchant_2394,utilities,low,US-West
2395,merchant_2395,grocery,low,US-West
2396,merchant_2396,crypto,high,US-West
